0.918000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.917000	0.370000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.915000	0.356000	0.418000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.915000	0.362000	0.417000	0.053000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.916000	0.360000	0.424000	0.052000	0.535000	0.000000	0.000000	0.000000	0.000000	0.000000
0.916000	0.369000	0.424000	0.054000	0.533000	0.412000	0.000000	0.000000	0.000000	0.000000
0.916000	0.363000	0.427000	0.050000	0.533000	0.414000	0.056000	0.000000	0.000000	0.000000
0.915000	0.366000	0.430000	0.047000	0.532000	0.413000	0.054000	0.482000	0.000000	0.000000
0.917000	0.363000	0.422000	0.043000	0.529000	0.415000	0.054000	0.478000	0.433000	0.000000
0.917000	0.358000	0.422000	0.044000	0.529000	0.417000	0.048000	0.487000	0.435000	0.044000
