[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.859
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.5%, forg=  0.0%| TAg acc= 99.5%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.19/muplus_alpha=300
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 6.01, Push: 0.08, Pull: 5.77, Adapter: 0.000, Wd: 0.11
Epoch: 1, Total: 5.89, Push: 0.08, Pull: 5.60, Adapter: 0.000, Wd: 0.11
Epoch: 2, Total: 5.77, Push: 0.08, Pull: 5.46, Adapter: 0.000, Wd: 0.11
Epoch: 3, Total: 5.70, Push: 0.08, Pull: 5.35, Adapter: 0.001, Wd: 0.11
Epoch: 4, Total: 5.62, Push: 0.08, Pull: 5.25, Adapter: 0.001, Wd: 0.11
Epoch: 5, Total: 5.56, Push: 0.09, Pull: 5.16, Adapter: 0.001, Wd: 0.11
Epoch: 6, Total: 5.49, Push: 0.09, Pull: 5.07, Adapter: 0.001, Wd: 0.11
Epoch: 7, Total: 5.42, Push: 0.09, Pull: 4.99, Adapter: 0.001, Wd: 0.11
Epoch: 8, Total: 5.36, Push: 0.09, Pull: 4.91, Adapter: 0.001, Wd: 0.11
Epoch: 9, Total: 5.30, Push: 0.09, Pull: 4.83, Adapter: 0.001, Wd: 0.11
Epoch: 10, Total: 5.24, Push: 0.09, Pull: 4.77, Adapter: 0.001, Wd: 0.11
Epoch: 11, Total: 5.19, Push: 0.10, Pull: 4.70, Adapter: 0.001, Wd: 0.11
Epoch: 12, Total: 5.14, Push: 0.10, Pull: 4.64, Adapter: 0.001, Wd: 0.11
Epoch: 13, Total: 5.09, Push: 0.10, Pull: 4.58, Adapter: 0.001, Wd: 0.11
Epoch: 14, Total: 5.04, Push: 0.10, Pull: 4.52, Adapter: 0.001, Wd: 0.11
Epoch: 15, Total: 4.99, Push: 0.10, Pull: 4.46, Adapter: 0.001, Wd: 0.11
Epoch: 16, Total: 4.95, Push: 0.10, Pull: 4.41, Adapter: 0.001, Wd: 0.11
Epoch: 17, Total: 4.90, Push: 0.10, Pull: 4.35, Adapter: 0.001, Wd: 0.11
Epoch: 18, Total: 4.86, Push: 0.11, Pull: 4.30, Adapter: 0.001, Wd: 0.11
Epoch: 19, Total: 4.81, Push: 0.11, Pull: 4.26, Adapter: 0.001, Wd: 0.11
Epoch: 20, Total: 4.77, Push: 0.11, Pull: 4.21, Adapter: 0.001, Wd: 0.11
Epoch: 21, Total: 4.73, Push: 0.11, Pull: 4.16, Adapter: 0.001, Wd: 0.11
Epoch: 22, Total: 4.69, Push: 0.11, Pull: 4.12, Adapter: 0.001, Wd: 0.11
