0.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.688000	0.627000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.644000	0.594000	0.789000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.594000	0.575000	0.749000	0.749000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.579000	0.546000	0.725000	0.701000	0.800000	0.000000	0.000000	0.000000	0.000000	0.000000
0.561000	0.503000	0.669000	0.652000	0.761000	0.741000	0.000000	0.000000	0.000000	0.000000
0.495000	0.458000	0.601000	0.591000	0.742000	0.698000	0.771000	0.000000	0.000000	0.000000
0.466000	0.453000	0.523000	0.578000	0.690000	0.683000	0.738000	0.774000	0.000000	0.000000
0.437000	0.403000	0.511000	0.528000	0.625000	0.626000	0.693000	0.745000	0.763000	0.000000
0.406000	0.389000	0.496000	0.520000	0.588000	0.582000	0.648000	0.702000	0.690000	0.730000
