0.770000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.780000	0.659000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.777000	0.636000	0.751000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.752000	0.616000	0.756000	0.696000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.711000	0.603000	0.738000	0.658000	0.798000	0.000000	0.000000	0.000000	0.000000	0.000000
0.711000	0.594000	0.714000	0.659000	0.778000	0.673000	0.000000	0.000000	0.000000	0.000000
0.676000	0.536000	0.676000	0.606000	0.755000	0.599000	0.756000	0.000000	0.000000	0.000000
0.628000	0.510000	0.654000	0.604000	0.733000	0.569000	0.682000	0.717000	0.000000	0.000000
0.636000	0.492000	0.643000	0.574000	0.724000	0.551000	0.690000	0.634000	0.726000	0.000000
0.604000	0.478000	0.622000	0.572000	0.722000	0.533000	0.647000	0.587000	0.587000	0.705000
