0.823000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.763000	0.235000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.651000	0.243000	0.323000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.585000	0.152000	0.223000	0.315000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.514000	0.131000	0.170000	0.168000	0.461000	0.000000	0.000000	0.000000	0.000000	0.000000
0.478000	0.102000	0.155000	0.111000	0.249000	0.387000	0.000000	0.000000	0.000000	0.000000
0.445000	0.061000	0.150000	0.106000	0.233000	0.164000	0.474000	0.000000	0.000000	0.000000
0.409000	0.062000	0.135000	0.090000	0.194000	0.107000	0.145000	0.473000	0.000000	0.000000
0.364000	0.041000	0.098000	0.095000	0.192000	0.107000	0.102000	0.104000	0.473000	0.000000
0.338000	0.043000	0.088000	0.082000	0.150000	0.063000	0.103000	0.095000	0.100000	0.434000
