0.918000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.850000	0.236000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.811000	0.175000	0.274000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.746000	0.140000	0.246000	0.179000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.676000	0.124000	0.194000	0.152000	0.316000	0.000000	0.000000	0.000000	0.000000	0.000000
0.609000	0.111000	0.167000	0.135000	0.269000	0.167000	0.000000	0.000000	0.000000	0.000000
0.537000	0.094000	0.153000	0.114000	0.253000	0.140000	0.258000	0.000000	0.000000	0.000000
0.455000	0.067000	0.126000	0.103000	0.199000	0.125000	0.229000	0.242000	0.000000	0.000000
0.356000	0.064000	0.092000	0.091000	0.169000	0.120000	0.191000	0.249000	0.228000	0.000000
0.179000	0.050000	0.075000	0.089000	0.153000	0.103000	0.178000	0.216000	0.226000	0.242000
