0.902597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.753247	0.712644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.370130	0.471264	0.878190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.347403	0.488506	0.800464	0.757333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.100649	0.120690	0.174014	0.722000	0.982546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.012987	0.028736	0.114849	0.586667	0.897331	0.849057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.011494	0.169374	0.589333	0.901437	0.758491	0.735683	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.061485	0.444667	0.822382	0.673585	0.453745	0.598425	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.008121	0.222667	0.713552	0.520755	0.414097	0.337270	0.775943	0.000000	0.000000	0.000000
0.000000	0.000000	0.020882	0.000000	0.742300	0.577358	0.546256	0.392388	0.705189	0.752000	0.000000	0.000000
0.003247	0.000000	0.018561	0.001333	0.700205	0.537736	0.303965	0.245407	0.306604	0.722667	0.953187	0.000000
0.000000	0.000000	0.012761	0.000000	0.698152	0.215094	0.176211	0.204724	0.345519	0.620000	0.791833	0.724206
