[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.624
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.5%, forg=  0.0%| TAg acc= 99.5%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.19/mlp_margin=5_alpha=300
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 9.69, Push: 3.92, Pull: 5.60, Adapter: 0.000, Wd: 0.11
Epoch: 1, Total: 9.61, Push: 3.96, Pull: 5.45, Adapter: 0.000, Wd: 0.11
Epoch: 2, Total: 9.56, Push: 3.99, Pull: 5.33, Adapter: 0.000, Wd: 0.11
Epoch: 3, Total: 9.53, Push: 4.01, Pull: 5.26, Adapter: 0.001, Wd: 0.11
Epoch: 4, Total: 9.49, Push: 4.02, Pull: 5.19, Adapter: 0.001, Wd: 0.11
Epoch: 5, Total: 9.47, Push: 4.03, Pull: 5.14, Adapter: 0.001, Wd: 0.11
Epoch: 6, Total: 9.44, Push: 4.03, Pull: 5.09, Adapter: 0.001, Wd: 0.11
Epoch: 7, Total: 9.42, Push: 4.03, Pull: 5.05, Adapter: 0.001, Wd: 0.11
Epoch: 8, Total: 9.39, Push: 4.03, Pull: 5.01, Adapter: 0.001, Wd: 0.11
Epoch: 9, Total: 9.37, Push: 4.04, Pull: 4.97, Adapter: 0.001, Wd: 0.11
Epoch: 10, Total: 9.36, Push: 4.04, Pull: 4.94, Adapter: 0.001, Wd: 0.11
Epoch: 11, Total: 9.34, Push: 4.04, Pull: 4.91, Adapter: 0.001, Wd: 0.11
Epoch: 12, Total: 9.32, Push: 4.04, Pull: 4.88, Adapter: 0.001, Wd: 0.11
Epoch: 13, Total: 9.31, Push: 4.04, Pull: 4.86, Adapter: 0.001, Wd: 0.11
Epoch: 14, Total: 9.30, Push: 4.04, Pull: 4.83, Adapter: 0.001, Wd: 0.11
Epoch: 15, Total: 9.28, Push: 4.04, Pull: 4.81, Adapter: 0.001, Wd: 0.11
Epoch: 16, Total: 9.28, Push: 4.04, Pull: 4.79, Adapter: 0.001, Wd: 0.11
Epoch: 17, Total: 9.26, Push: 4.04, Pull: 4.77, Adapter: 0.001, Wd: 0.11
Epoch: 18, Total: 9.25, Push: 4.04, Pull: 4.75, Adapter: 0.001, Wd: 0.11
Epoch: 19, Total: 9.25, Push: 4.04, Pull: 4.73, Adapter: 0.001, Wd: 0.11
Epoch: 20, Total: 9.23, Push: 4.04, Pull: 4.71, Adapter: 0.001, Wd: 0.11
Epoch: 21, Total: 9.23, Push: 4.03, Pull: 4.70, Adapter: 0.001, Wd: 0.11
Epoch: 22, Total: 9.22, Push: 4.03, Pull: 4.69, Adapter: 0.001, Wd: 0.11
Epoch: 23, Total: 9.21, Push: 4.03, Pull: 4.67, Adapter: 0.001, Wd: 0.11
Epoch: 24, Total: 9.20, Push: 4.03, Pull: 4.66, Adapter: 0.001, Wd: 0.11
Epoch: 25, Total: 9.19, Push: 4.03, Pull: 4.64, Adapter: 0.001, Wd: 0.11
Epoch: 26, Total: 9.19, Push: 4.03, Pull: 4.63, Adapter: 0.001, Wd: 0.11
Epoch: 27, Total: 9.18, Push: 4.03, Pull: 4.62, Adapter: 0.001, Wd: 0.11
Epoch: 28, Total: 9.17, Push: 4.03, Pull: 4.60, Adapter: 0.001, Wd: 0.11
Epoch: 29, Total: 9.16, Push: 4.03, Pull: 4.59, Adapter: 0.001, Wd: 0.11
Epoch: 30, Total: 9.16, Push: 4.03, Pull: 4.58, Adapter: 0.001, Wd: 0.11
Epoch: 31, Total: 9.15, Push: 4.03, Pull: 4.57, Adapter: 0.001, Wd: 0.11
