0.883117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.857143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.847403	0.695402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.772727	0.649425	0.787703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756494	0.666667	0.757541	0.750667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.759740	0.568965	0.728538	0.696000	0.866530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.649351	0.557471	0.657773	0.629333	0.863450	0.656604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.629870	0.545977	0.685615	0.728667	0.866530	0.715094	0.740088	0.000000	0.000000	0.000000	0.000000	0.000000
0.629870	0.482759	0.668213	0.714000	0.859343	0.669811	0.678414	0.459318	0.000000	0.000000	0.000000	0.000000
0.623377	0.465517	0.626450	0.736667	0.856263	0.692453	0.669604	0.442257	0.637972	0.000000	0.000000	0.000000
0.639610	0.482759	0.631090	0.666667	0.843943	0.711321	0.647577	0.416010	0.639151	0.651333	0.000000	0.000000
0.603896	0.442529	0.620650	0.629333	0.831622	0.679245	0.634361	0.313648	0.581368	0.603333	0.798805	0.000000
