[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.859
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.5%, forg=  0.0%| TAg acc= 99.5%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.19/differential_alpha=100
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 5.97, Push: 0.08, Pull: 5.72, Adapter: 0.001, Wd: 0.11
Epoch: 1, Total: 5.80, Push: 0.08, Pull: 5.50, Adapter: 0.001, Wd: 0.11
Epoch: 2, Total: 5.65, Push: 0.08, Pull: 5.31, Adapter: 0.002, Wd: 0.11
Epoch: 3, Total: 5.55, Push: 0.09, Pull: 5.16, Adapter: 0.002, Wd: 0.11
Epoch: 4, Total: 5.44, Push: 0.09, Pull: 5.01, Adapter: 0.002, Wd: 0.11
Epoch: 5, Total: 5.36, Push: 0.09, Pull: 4.89, Adapter: 0.003, Wd: 0.11
Epoch: 6, Total: 5.27, Push: 0.10, Pull: 4.78, Adapter: 0.003, Wd: 0.11
Epoch: 7, Total: 5.19, Push: 0.10, Pull: 4.66, Adapter: 0.003, Wd: 0.11
Epoch: 8, Total: 5.10, Push: 0.10, Pull: 4.55, Adapter: 0.003, Wd: 0.11
Epoch: 9, Total: 5.03, Push: 0.11, Pull: 4.45, Adapter: 0.004, Wd: 0.11
Epoch: 10, Total: 4.96, Push: 0.11, Pull: 4.35, Adapter: 0.004, Wd: 0.11
Epoch: 11, Total: 4.88, Push: 0.11, Pull: 4.26, Adapter: 0.004, Wd: 0.11
Epoch: 12, Total: 4.82, Push: 0.12, Pull: 4.17, Adapter: 0.004, Wd: 0.11
Epoch: 13, Total: 4.75, Push: 0.12, Pull: 4.09, Adapter: 0.004, Wd: 0.11
Epoch: 14, Total: 4.69, Push: 0.12, Pull: 4.02, Adapter: 0.004, Wd: 0.11
Epoch: 15, Total: 4.63, Push: 0.12, Pull: 3.94, Adapter: 0.005, Wd: 0.11
Epoch: 16, Total: 4.58, Push: 0.13, Pull: 3.87, Adapter: 0.005, Wd: 0.11
Epoch: 17, Total: 4.52, Push: 0.13, Pull: 3.80, Adapter: 0.005, Wd: 0.11
Epoch: 18, Total: 4.47, Push: 0.13, Pull: 3.74, Adapter: 0.005, Wd: 0.11
Epoch: 19, Total: 4.41, Push: 0.14, Pull: 3.68, Adapter: 0.005, Wd: 0.11
Epoch: 20, Total: 4.36, Push: 0.14, Pull: 3.62, Adapter: 0.005, Wd: 0.11
