[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.859
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.5%, forg=  0.0%| TAg acc= 99.5%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.19/wd=0_margin=2
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 6.12, Push: 0.07, Pull: 5.84, Adapter: 0.001, Wd: 0.00
Epoch: 1, Total: 5.99, Push: 0.08, Pull: 5.72, Adapter: 0.001, Wd: 0.00
Epoch: 2, Total: 5.88, Push: 0.08, Pull: 5.60, Adapter: 0.001, Wd: 0.00
Epoch: 3, Total: 5.82, Push: 0.08, Pull: 5.53, Adapter: 0.001, Wd: 0.00
Epoch: 4, Total: 5.76, Push: 0.08, Pull: 5.45, Adapter: 0.001, Wd: 0.00
Epoch: 5, Total: 5.72, Push: 0.08, Pull: 5.40, Adapter: 0.001, Wd: 0.00
Epoch: 6, Total: 5.67, Push: 0.08, Pull: 5.34, Adapter: 0.001, Wd: 0.00
Epoch: 7, Total: 5.62, Push: 0.08, Pull: 5.29, Adapter: 0.001, Wd: 0.00
Epoch: 8, Total: 5.58, Push: 0.08, Pull: 5.24, Adapter: 0.001, Wd: 0.00
Epoch: 9, Total: 5.54, Push: 0.09, Pull: 5.19, Adapter: 0.001, Wd: 0.00
Epoch: 10, Total: 5.50, Push: 0.09, Pull: 5.15, Adapter: 0.001, Wd: 0.00
Epoch: 11, Total: 5.46, Push: 0.09, Pull: 5.10, Adapter: 0.001, Wd: 0.00
Epoch: 12, Total: 5.42, Push: 0.09, Pull: 5.05, Adapter: 0.001, Wd: 0.00
Epoch: 13, Total: 5.39, Push: 0.09, Pull: 5.01, Adapter: 0.001, Wd: 0.00
Epoch: 14, Total: 5.35, Push: 0.09, Pull: 4.97, Adapter: 0.001, Wd: 0.00
Epoch: 15, Total: 5.32, Push: 0.09, Pull: 4.93, Adapter: 0.001, Wd: 0.00
Epoch: 16, Total: 5.28, Push: 0.09, Pull: 4.89, Adapter: 0.001, Wd: 0.00
Epoch: 17, Total: 5.25, Push: 0.09, Pull: 4.84, Adapter: 0.001, Wd: 0.00
Epoch: 18, Total: 5.22, Push: 0.09, Pull: 4.80, Adapter: 0.001, Wd: 0.00
Epoch: 19, Total: 5.18, Push: 0.09, Pull: 4.77, Adapter: 0.001, Wd: 0.00
Epoch: 20, Total: 5.15, Push: 0.10, Pull: 4.73, Adapter: 0.001, Wd: 0.00
Epoch: 21, Total: 5.12, Push: 0.10, Pull: 4.69, Adapter: 0.001, Wd: 0.00
Epoch: 22, Total: 5.09, Push: 0.10, Pull: 4.66, Adapter: 0.001, Wd: 0.00
Epoch: 23, Total: 5.06, Push: 0.10, Pull: 4.62, Adapter: 0.001, Wd: 0.00
Epoch: 24, Total: 5.03, Push: 0.10, Pull: 4.59, Adapter: 0.001, Wd: 0.00
Epoch: 25, Total: 5.01, Push: 0.10, Pull: 4.56, Adapter: 0.001, Wd: 0.00
Epoch: 26, Total: 4.98, Push: 0.10, Pull: 4.53, Adapter: 0.001, Wd: 0.00
Epoch: 27, Total: 4.95, Push: 0.10, Pull: 4.49, Adapter: 0.001, Wd: 0.00
Epoch: 28, Total: 4.92, Push: 0.10, Pull: 4.46, Adapter: 0.001, Wd: 0.00
Epoch: 29, Total: 4.90, Push: 0.10, Pull: 4.43, Adapter: 0.001, Wd: 0.00
Epoch: 30, Total: 4.87, Push: 0.10, Pull: 4.40, Adapter: 0.001, Wd: 0.00
Epoch: 31, Total: 4.85, Push: 0.11, Pull: 4.37, Adapter: 0.001, Wd: 0.00
Epoch: 32, Total: 4.82, Push: 0.11, Pull: 4.34, Adapter: 0.001, Wd: 0.00
Epoch: 33, Total: 4.80, Push: 0.11, Pull: 4.32, Adapter: 0.001, Wd: 0.00
Epoch: 34, Total: 4.77, Push: 0.11, Pull: 4.29, Adapter: 0.001, Wd: 0.00
Epoch: 35, Total: 4.75, Push: 0.11, Pull: 4.26, Adapter: 0.001, Wd: 0.00
Epoch: 36, Total: 4.72, Push: 0.11, Pull: 4.23, Adapter: 0.001, Wd: 0.00
Epoch: 37, Total: 4.70, Push: 0.11, Pull: 4.21, Adapter: 0.001, Wd: 0.00
Epoch: 38, Total: 4.68, Push: 0.11, Pull: 4.18, Adapter: 0.001, Wd: 0.00
Epoch: 39, Total: 4.66, Push: 0.11, Pull: 4.16, Adapter: 0.001, Wd: 0.00
Epoch: 40, Total: 4.63, Push: 0.11, Pull: 4.13, Adapter: 0.001, Wd: 0.00
Epoch: 41, Total: 4.61, Push: 0.11, Pull: 4.11, Adapter: 0.001, Wd: 0.00
Epoch: 42, Total: 4.59, Push: 0.11, Pull: 4.08, Adapter: 0.001, Wd: 0.00
Epoch: 43, Total: 4.57, Push: 0.12, Pull: 4.06, Adapter: 0.001, Wd: 0.00
Epoch: 44, Total: 4.55, Push: 0.12, Pull: 4.04, Adapter: 0.001, Wd: 0.00
Epoch: 45, Total: 4.53, Push: 0.12, Pull: 4.01, Adapter: 0.001, Wd: 0.00
Epoch: 46, Total: 4.51, Push: 0.12, Pull: 3.99, Adapter: 0.001, Wd: 0.00
Epoch: 47, Total: 4.49, Push: 0.12, Pull: 3.97, Adapter: 0.001, Wd: 0.00
Epoch: 48, Total: 4.47, Push: 0.12, Pull: 3.95, Adapter: 0.001, Wd: 0.00
Epoch: 49, Total: 4.45, Push: 0.12, Pull: 3.93, Adapter: 0.001, Wd: 0.00
Epoch: 50, Total: 4.43, Push: 0.12, Pull: 3.90, Adapter: 0.001, Wd: 0.00
Epoch: 51, Total: 4.41, Push: 0.12, Pull: 3.88, Adapter: 0.001, Wd: 0.00
Epoch: 52, Total: 4.40, Push: 0.12, Pull: 3.86, Adapter: 0.001, Wd: 0.00
Epoch: 53, Total: 4.38, Push: 0.12, Pull: 3.84, Adapter: 0.001, Wd: 0.00
Epoch: 54, Total: 4.36, Push: 0.13, Pull: 3.82, Adapter: 0.001, Wd: 0.00
Epoch: 55, Total: 4.34, Push: 0.13, Pull: 3.80, Adapter: 0.001, Wd: 0.00
Epoch: 56, Total: 4.33, Push: 0.13, Pull: 3.78, Adapter: 0.001, Wd: 0.00
Epoch: 57, Total: 4.31, Push: 0.13, Pull: 3.76, Adapter: 0.001, Wd: 0.00
Epoch: 58, Total: 4.29, Push: 0.13, Pull: 3.74, Adapter: 0.001, Wd: 0.00
Epoch: 59, Total: 4.28, Push: 0.13, Pull: 3.72, Adapter: 0.001, Wd: 0.00
Epoch: 60, Total: 4.26, Push: 0.13, Pull: 3.70, Adapter: 0.001, Wd: 0.00
Epoch: 61, Total: 4.24, Push: 0.13, Pull: 3.69, Adapter: 0.001, Wd: 0.00
Epoch: 62, Total: 4.23, Push: 0.13, Pull: 3.67, Adapter: 0.001, Wd: 0.00
Epoch: 63, Total: 4.21, Push: 0.13, Pull: 3.65, Adapter: 0.001, Wd: 0.00
Epoch: 64, Total: 4.19, Push: 0.13, Pull: 3.63, Adapter: 0.001, Wd: 0.00
Epoch: 65, Total: 4.18, Push: 0.14, Pull: 3.61, Adapter: 0.001, Wd: 0.00
Epoch: 66, Total: 4.16, Push: 0.14, Pull: 3.60, Adapter: 0.001, Wd: 0.00
Epoch: 67, Total: 4.15, Push: 0.14, Pull: 3.58, Adapter: 0.001, Wd: 0.00
