0.918831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.886364	0.741379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.909091	0.775862	0.886311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.889610	0.752874	0.830626	0.797333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.886364	0.764368	0.832947	0.783333	0.988706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.870130	0.724138	0.842227	0.755333	0.984600	0.875472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.844156	0.683908	0.835267	0.712667	0.982546	0.833962	0.810573	0.000000	0.000000	0.000000	0.000000	0.000000
0.879870	0.718391	0.832947	0.747333	0.981520	0.867925	0.823789	0.646982	0.000000	0.000000	0.000000	0.000000
0.866883	0.735632	0.846868	0.750000	0.982546	0.864151	0.819383	0.577428	0.806604	0.000000	0.000000	0.000000
0.879870	0.758621	0.802784	0.776000	0.972279	0.833962	0.841410	0.591864	0.760613	0.772000	0.000000	0.000000
0.883117	0.729885	0.831787	0.745333	0.981520	0.877358	0.823789	0.574803	0.770047	0.771333	0.967131	0.000000
0.847403	0.735632	0.830626	0.722667	0.985626	0.862264	0.819383	0.564304	0.785377	0.714667	0.955179	0.759921
