0.918831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.844156	0.706897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.762987	0.649425	0.837587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.759740	0.649425	0.788863	0.797333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.756494	0.626437	0.712297	0.783333	0.929158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.691558	0.609195	0.721578	0.755333	0.883984	0.747170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.603896	0.545977	0.716937	0.711333	0.893224	0.696226	0.731278	0.000000	0.000000	0.000000	0.000000	0.000000
0.642857	0.522988	0.703016	0.747333	0.886037	0.713208	0.704846	0.541995	0.000000	0.000000	0.000000	0.000000
0.652597	0.522988	0.642691	0.748667	0.862423	0.713208	0.682819	0.455381	0.693396	0.000000	0.000000	0.000000
0.620130	0.545977	0.632251	0.766667	0.867556	0.669811	0.647577	0.443570	0.639151	0.578000	0.000000	0.000000
0.655844	0.528736	0.647332	0.698667	0.870637	0.722642	0.643172	0.406824	0.608491	0.721333	0.855578	0.000000
0.642857	0.477012	0.662413	0.658667	0.858316	0.675472	0.559471	0.384514	0.620283	0.662667	0.798805	0.553571
