0.966667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.940000	0.986971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.960000	0.280130	0.962145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.966667	0.276873	0.000000	0.969136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.920000	0.273616	0.031546	0.021605	0.969231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.920000	0.228013	0.015773	0.015432	0.040000	0.941896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.880000	0.244300	0.022082	0.012346	0.055385	0.171254	0.920455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.893333	0.169381	0.031546	0.074074	0.052308	0.113150	0.117424	0.953333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.806667	0.211726	0.037855	0.049383	0.046154	0.116208	0.037879	0.083333	0.980000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.820000	0.185668	0.025237	0.018519	0.036923	0.103976	0.060606	0.120000	0.073333	0.951389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.686667	0.153094	0.034700	0.015432	0.086154	0.149847	0.083333	0.043333	0.123333	0.100694	0.932584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.660000	0.179153	0.053628	0.030864	0.061538	0.131498	0.117424	0.040000	0.090000	0.069444	0.168539	0.969799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.600000	0.185668	0.082019	0.030864	0.092308	0.146789	0.087121	0.056667	0.033333	0.055556	0.089888	0.060403	0.932432	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.560000	0.123778	0.069401	0.067901	0.080000	0.097859	0.204545	0.066667	0.053333	0.041667	0.146067	0.040268	0.152027	0.958175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.553333	0.110749	0.082019	0.049383	0.089231	0.113150	0.045455	0.056667	0.083333	0.149306	0.071161	0.063758	0.077703	0.117871	0.972222	0.000000	0.000000	0.000000	0.000000	0.000000
0.540000	0.107492	0.066246	0.058642	0.104615	0.122324	0.045455	0.076667	0.093333	0.090278	0.101124	0.070470	0.060811	0.079848	0.125000	0.953333	0.000000	0.000000	0.000000	0.000000
0.600000	0.182410	0.104101	0.067901	0.046154	0.079511	0.174242	0.066667	0.083333	0.059028	0.082397	0.090604	0.179054	0.125475	0.145833	0.080000	0.976431	0.000000	0.000000	0.000000
0.686667	0.130293	0.050473	0.061728	0.098462	0.100917	0.121212	0.086667	0.076667	0.076389	0.063670	0.023490	0.067568	0.087452	0.145833	0.070000	0.070707	0.898601	0.000000	0.000000
0.473333	0.110749	0.047319	0.154321	0.040000	0.082569	0.064394	0.163333	0.090000	0.097222	0.086142	0.040268	0.118243	0.121673	0.190972	0.036667	0.090909	0.129371	0.929530	0.000000
0.413333	0.087948	0.041009	0.098765	0.073846	0.128440	0.071970	0.050000	0.083333	0.118056	0.074906	0.046980	0.236486	0.068441	0.159722	0.063333	0.138047	0.059441	0.137584	0.949833
