0.935000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.863000	0.242000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.835000	0.153000	0.210000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.765000	0.120000	0.174000	0.159000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.666000	0.104000	0.148000	0.115000	0.262000	0.000000	0.000000	0.000000	0.000000	0.000000
0.622000	0.101000	0.135000	0.110000	0.238000	0.119000	0.000000	0.000000	0.000000	0.000000
0.568000	0.098000	0.121000	0.103000	0.198000	0.111000	0.138000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
