Files already downloaded and verified
Files already downloaded and verified
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch  33, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.467, TAw acc= 56.9% |
| Epoch  34, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.502, TAw acc= 57.1% |
| Epoch  35, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.447, TAw acc= 58.9% |
| Epoch  36, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.325, TAw acc= 60.1% |
| Epoch  37, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.491, TAw acc= 55.9% |
| Epoch  38, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.397, TAw acc= 58.4% |
| Epoch  39, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.385, TAw acc= 60.4% |
| Epoch  40, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.455, TAw acc= 55.4% |
| Epoch  41, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.341, TAw acc= 60.7% |
| Epoch  42, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.469, TAw acc= 55.9% |
| Epoch  43, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.373, TAw acc= 58.9% |
| Epoch  44, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.404, TAw acc= 62.2% |
| Epoch  45, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.417, TAw acc= 58.0% |
| Epoch  46, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.475, TAw acc= 59.8% |
| Epoch  47, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.348, TAw acc= 61.5% |
| Epoch  48, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.359, TAw acc= 59.4% |
| Epoch  49, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.347, TAw acc= 59.6% |
| Epoch  50, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.358, TAw acc= 62.6% |
| Epoch  51, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.396, TAw acc= 59.8% |
| Epoch  52, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.361, TAw acc= 60.4% |
| Epoch  53, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.296, TAw acc= 64.1% |
| Epoch  54, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.335, TAw acc= 62.6% |
| Epoch  55, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.319, TAw acc= 61.8% |
| Epoch  56, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.405, TAw acc= 60.8% |
| Epoch  57, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.309, TAw acc= 64.4% |
| Epoch  58, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.489, TAw acc= 59.0% |
| Epoch  59, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.504, TAw acc= 59.3% |
| Epoch  60, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.372, TAw acc= 63.1% |
| Epoch  61, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.426, TAw acc= 59.7% |
| Epoch  62, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.288, TAw acc= 62.6% |
| Epoch  63, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.333, TAw acc= 62.8% |
| Epoch  64, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.411, TAw acc= 59.0% |
| Epoch  65, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.418, TAw acc= 60.1% |
| Epoch  66, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.445, TAw acc= 60.0% |
| Epoch  67, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.323, TAw acc= 61.6% |
| Epoch  68, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.344, TAw acc= 62.3% |
| Epoch  69, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.568, TAw acc= 56.3% |
| Epoch  70, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.328, TAw acc= 61.2% |
| Epoch  71, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.316, TAw acc= 62.4% |
| Epoch  72, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.260, TAw acc= 63.7% |
| Epoch  73, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.428, TAw acc= 60.2% |
| Epoch  74, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.351, TAw acc= 62.5% |
| Epoch  75, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.290, TAw acc= 64.3% |
| Epoch  76, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.360, TAw acc= 61.7% |
| Epoch  77, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.350, TAw acc= 61.9% |
| Epoch  78, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.347, TAw acc= 63.2% |
| Epoch  79, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.317, TAw acc= 62.6% |
| Epoch  80, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.424, TAw acc= 60.9% |
| Epoch  81, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.227, TAw acc= 65.7% |
| Epoch  82, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.202, TAw acc= 67.2% |
| Epoch  83, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.212, TAw acc= 66.8% |
| Epoch  84, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.214, TAw acc= 67.4% |
| Epoch  85, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.207, TAw acc= 67.7% |
| Epoch  86, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.224, TAw acc= 68.1% |
| Epoch  87, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.221, TAw acc= 67.1% |
| Epoch  88, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.234, TAw acc= 67.6% |
| Epoch  89, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.216, TAw acc= 67.4% |
| Epoch  90, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.234, TAw acc= 66.6% |
| Epoch  91, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.206, TAw acc= 66.5% |
| Epoch  92, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.216, TAw acc= 67.4% |
| Epoch  93, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.220, TAw acc= 67.1% |
| Epoch  94, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.203, TAw acc= 67.8% |
| Epoch  95, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 67.4% |
| Epoch  96, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.221, TAw acc= 66.1% |
| Epoch  97, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.229, TAw acc= 66.7% |
| Epoch  98, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 67.0% |
| Epoch  99, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.236, TAw acc= 67.0% |
| Epoch 100, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.210, TAw acc= 67.3% |
| Epoch 101, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.198, TAw acc= 66.9% |
| Epoch 102, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.228, TAw acc= 67.0% |
| Epoch 103, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.206, TAw acc= 68.7% |
| Epoch 104, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 68.0% |
| Epoch 105, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.268, TAw acc= 66.3% |
| Epoch 106, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.228, TAw acc= 66.9% |
| Epoch 107, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.202, TAw acc= 67.6% |
| Epoch 108, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.213, TAw acc= 68.0% |
| Epoch 109, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 67.3% |
| Epoch 110, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.220, TAw acc= 67.3% |
| Epoch 111, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.227, TAw acc= 66.9% |
| Epoch 112, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.216, TAw acc= 67.5% |
| Epoch 113, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.205, TAw acc= 68.6% |
| Epoch 114, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 68.2% |
| Epoch 115, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 67.3% |
| Epoch 116, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.200, TAw acc= 67.6% |
| Epoch 117, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.193, TAw acc= 67.6% |
| Epoch 118, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.213, TAw acc= 67.7% |
| Epoch 119, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.211, TAw acc= 69.0% |
| Epoch 120, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.234, TAw acc= 67.1% |
| Epoch 121, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.230, TAw acc= 66.6% |
| Epoch 122, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.217, TAw acc= 66.8% |
| Epoch 123, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.221, TAw acc= 67.8% |
| Epoch 124, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.189, TAw acc= 68.5% |
| Epoch 125, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.218, TAw acc= 67.0% |
| Epoch 126, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.214, TAw acc= 68.5% |
| Epoch 127, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.215, TAw acc= 67.5% |
| Epoch 128, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 66.8% |
| Epoch 129, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.203, TAw acc= 68.1% |
| Epoch 130, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 67.1% |
| Epoch 131, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.211, TAw acc= 67.7% |
| Epoch 132, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.219, TAw acc= 67.6% |
| Epoch 133, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.217, TAw acc= 66.2% |
| Epoch 134, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.202, TAw acc= 67.5% |
| Epoch 135, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.217, TAw acc= 67.9% |
| Epoch 136, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.210, TAw acc= 67.8% |
| Epoch 137, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.195, TAw acc= 66.9% |
| Epoch 138, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.223, TAw acc= 66.9% |
| Epoch 139, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.217, TAw acc= 67.4% |
| Epoch 140, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 67.5% |
| Epoch 141, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.239, TAw acc= 65.6% |
| Epoch 142, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.202, TAw acc= 67.3% |
| Epoch 143, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.200, TAw acc= 68.0% |
| Epoch 144, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.201, TAw acc= 69.5% |
| Epoch 145, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 67.7% |
| Epoch 146, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 67.2% |
| Epoch 147, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.210, TAw acc= 67.3% |
| Epoch 148, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.216, TAw acc= 67.2% |
| Epoch 149, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.182, TAw acc= 68.6% |
| Epoch 150, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.219, TAw acc= 66.5% |
| Epoch 151, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.222, TAw acc= 67.3% |
| Epoch 152, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.213, TAw acc= 67.2% |
| Epoch 153, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.193, TAw acc= 67.4% |
| Epoch 154, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.182, TAw acc= 68.6% |
| Epoch 155, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.218, TAw acc= 67.2% |
| Epoch 156, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.215, TAw acc= 69.1% |
| Epoch 157, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.209, TAw acc= 68.3% |
| Epoch 158, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 66.3% |
| Epoch 159, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.201, TAw acc= 66.5% |
| Epoch 160, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.218, TAw acc= 68.1% |
| Epoch 161, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.203, TAw acc= 68.0% |
| Epoch 162, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.205, TAw acc= 67.6% |
| Epoch 163, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.201, TAw acc= 67.5% |
| Epoch 164, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.208, TAw acc= 67.6% |
| Epoch 165, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.203, TAw acc= 67.8% |
| Epoch 166, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.204, TAw acc= 67.5% |
| Epoch 167, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.202, TAw acc= 68.2% |
| Epoch 168, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.195, TAw acc= 68.6% |
| Epoch 169, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.193, TAw acc= 68.4% |
| Epoch 170, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.199, TAw acc= 68.2% |
| Epoch 171, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.196, TAw acc= 67.8% |
| Epoch 172, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.200, TAw acc= 67.6% |
| Epoch 173, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.196, TAw acc= 68.1% |
| Epoch 174, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.201, TAw acc= 68.1% |
| Epoch 175, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.199, TAw acc= 67.6% |
| Epoch 176, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.202, TAw acc= 67.4% |
| Epoch 177, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.198, TAw acc= 68.5% |
| Epoch 178, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.203, TAw acc= 68.0% |
| Epoch 179, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.201, TAw acc= 68.0% |
| Epoch 180, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.198, TAw acc= 68.1% |
| Epoch 181, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.197, TAw acc= 68.0% |
| Epoch 182, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.197, TAw acc= 68.4% |
| Epoch 183, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.199, TAw acc= 67.8% |
| Epoch 184, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.199, TAw acc= 68.1% |
| Epoch 185, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.204, TAw acc= 67.5% |
| Epoch 186, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.201, TAw acc= 68.0% |
| Epoch 187, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.206, TAw acc= 67.5% |
| Epoch 188, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.200, TAw acc= 67.5% |
| Epoch 189, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.194, TAw acc= 67.7% |
| Epoch 190, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.198, TAw acc= 67.7% |
| Epoch 191, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.197, TAw acc= 68.0% |
| Epoch 192, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.199, TAw acc= 68.2% |
| Epoch 193, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.194, TAw acc= 68.2% |
| Epoch 194, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.198, TAw acc= 67.7% |
| Epoch 195, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.196, TAw acc= 68.1% |
| Epoch 196, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.195, TAw acc= 68.1% |
| Epoch 197, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.199, TAw acc= 68.2% |
| Epoch 198, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.196, TAw acc= 67.9% |
| Epoch 199, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=1.197, TAw acc= 68.5% |
| Epoch 200, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=1.197, TAw acc= 67.9% |
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 59.5%, forg= 23.1%| TAg acc= 36.6%, forg= 46.0% <<<
>>> Test on task  0 : loss=1.290 | TAw acc= 58.5%, forg= 21.1%| TAg acc= 36.1%, forg= 43.5% <<<
Save at ../results/cifar100_icarl_lwf_/10x10_lamb=0.1
>>> Train on task  1 : loss=0.000 | TAw acc= 78.3%, forg=  0.0%| TAg acc= 64.9%, forg=  0.0% <<<
>>> Test on task  1 : loss=1.166 | TAw acc= 67.9%, forg=  0.0%| TAg acc= 54.8%, forg=  0.0% <<<
Save at ../results/cifar100_icarl_lwf_/10x10_lamb=0.1
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   2, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   3, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   4, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   5, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   6, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   7, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   8, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch   9, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  10, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  11, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  12, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  13, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  14, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  15, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  16, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  17, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  18, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  19, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  20, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  21, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  22, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  23, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  24, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  25, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  26, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  27, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  28, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  29, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  30, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  31, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  32, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  33, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  34, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  35, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  36, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  37, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  38, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  39, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  40, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  41, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  42, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  43, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  44, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  45, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  46, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  47, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  48, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  49, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  50, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  51, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  52, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  53, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  54, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  55, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  56, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  57, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  58, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  59, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  60, time=  0.5s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  61, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  62, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  63, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  64, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  65, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  66, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  67, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  68, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  69, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  70, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  71, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  72, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  73, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  74, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  75, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  76, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  77, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  78, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
| Epoch  79, time=  0.6s | Train: skip eval | Valid: time=  0.2s loss=nan, TAw acc= 10.0% |
