0.807229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.813253	0.916168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.783133	0.934132	0.898204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.819277	0.922156	0.934132	0.748503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.740964	0.916168	0.886228	0.790419	0.892216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.783133	0.928144	0.904192	0.766467	0.910180	0.814371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.771084	0.904192	0.892216	0.772455	0.904192	0.820359	0.885542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.740964	0.904192	0.880240	0.730539	0.886228	0.808383	0.849398	0.844311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.795181	0.898204	0.862275	0.700599	0.874251	0.760479	0.867470	0.862275	0.887574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.740964	0.850299	0.838323	0.724551	0.880240	0.808383	0.873494	0.874251	0.905325	0.696429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.734940	0.934132	0.844311	0.730539	0.826347	0.796407	0.861446	0.832335	0.899408	0.809524	0.806061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.728916	0.898204	0.862275	0.682635	0.862275	0.754491	0.879518	0.886228	0.875740	0.738095	0.812121	0.686747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.734940	0.928144	0.904192	0.712575	0.868263	0.808383	0.873494	0.856287	0.869823	0.785714	0.866667	0.704819	0.903614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.704819	0.874251	0.832335	0.670659	0.832335	0.808383	0.849398	0.886228	0.869823	0.738095	0.812121	0.704819	0.927711	0.886228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.753012	0.820359	0.850299	0.688623	0.856287	0.772455	0.873494	0.862275	0.828402	0.744048	0.793939	0.656627	0.855422	0.844311	0.769697	0.000000	0.000000	0.000000	0.000000	0.000000
0.728916	0.874251	0.862275	0.658683	0.802395	0.700599	0.819277	0.898204	0.857988	0.767857	0.836364	0.644578	0.921687	0.892216	0.745455	0.682635	0.000000	0.000000	0.000000	0.000000
0.728916	0.862275	0.826347	0.706587	0.862275	0.748503	0.867470	0.880240	0.840237	0.750000	0.848485	0.662651	0.897590	0.904192	0.830303	0.796407	0.458333	0.000000	0.000000	0.000000
0.728916	0.886228	0.778443	0.700599	0.868263	0.730539	0.849398	0.820359	0.840237	0.708333	0.818182	0.662651	0.879518	0.868263	0.769697	0.784431	0.488095	0.754491	0.000000	0.000000
0.765060	0.874251	0.766467	0.670659	0.826347	0.664671	0.855422	0.862275	0.828402	0.702381	0.769697	0.698795	0.885542	0.892216	0.733333	0.802395	0.476190	0.772455	0.638554	0.000000
0.728916	0.856287	0.826347	0.598802	0.862275	0.712575	0.861446	0.856287	0.869823	0.708333	0.787879	0.680723	0.891566	0.868263	0.836364	0.700599	0.434524	0.736527	0.650602	0.860606
