0.962406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.947368	0.861538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.954887	0.907692	0.970297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.947368	0.923077	0.950495	0.864000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.939850	0.876923	0.947195	0.834667	0.994413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.932331	0.861538	0.933993	0.822667	0.994413	0.944262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.939850	0.861538	0.940594	0.800000	0.996276	0.937705	0.920000	0.000000	0.000000	0.000000	0.000000	0.000000
0.962406	0.830769	0.940594	0.744000	0.992551	0.901639	0.925714	0.761468	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
