0.782000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.709000	0.146000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.596000	0.178000	0.240000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.525000	0.124000	0.231000	0.247000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.456000	0.106000	0.172000	0.169000	0.368000	0.000000	0.000000	0.000000	0.000000	0.000000
0.418000	0.084000	0.150000	0.150000	0.244000	0.298000	0.000000	0.000000	0.000000	0.000000
0.412000	0.071000	0.113000	0.129000	0.215000	0.090000	0.334000	0.000000	0.000000	0.000000
0.360000	0.061000	0.094000	0.102000	0.174000	0.064000	0.160000	0.377000	0.000000	0.000000
0.339000	0.043000	0.080000	0.105000	0.164000	0.067000	0.116000	0.074000	0.404000	0.000000
0.302000	0.047000	0.070000	0.090000	0.126000	0.033000	0.114000	0.099000	0.094000	0.384000
