0.782000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.770000	0.378000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.777000	0.409000	0.471000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.776000	0.414000	0.545000	0.489000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.774000	0.416000	0.535000	0.498000	0.550000	0.000000	0.000000	0.000000	0.000000	0.000000
0.778000	0.407000	0.544000	0.485000	0.604000	0.471000	0.000000	0.000000	0.000000	0.000000
0.774000	0.412000	0.527000	0.505000	0.592000	0.493000	0.471000	0.000000	0.000000	0.000000
0.766000	0.402000	0.532000	0.492000	0.577000	0.490000	0.505000	0.507000	0.000000	0.000000
0.778000	0.397000	0.537000	0.484000	0.572000	0.481000	0.514000	0.507000	0.517000	0.000000
0.760000	0.401000	0.536000	0.484000	0.579000	0.473000	0.501000	0.505000	0.514000	0.506000
