[(0, 5), (1, 5)]
************************************************************************************************************
Task  0
************************************************************************************************************

### Creating new features  task: 0 ###
New features norm: 10.901
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 96.5%, forg=  0.0%| TAg acc= 96.5%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 96.4%, forg=  0.0%| TAg acc= 96.4%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.23/2x5/MuPlusLambda_alpha=300_fp16
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 70.02, Push: 0.00, Pull: 69.27, Adapter: 0.002, Wd: 0.01
Epoch: 1, Total: 68.90, Push: 0.00, Pull: 67.66, Adapter: 0.004, Wd: 0.01
Epoch: 2, Total: 67.66, Push: 0.00, Pull: 66.05, Adapter: 0.005, Wd: 0.01
Epoch: 3, Total: 66.62, Push: 0.00, Pull: 64.70, Adapter: 0.006, Wd: 0.01
Epoch: 4, Total: 65.76, Push: 0.00, Pull: 63.54, Adapter: 0.007, Wd: 0.01
Epoch: 5, Total: 64.94, Push: 0.00, Pull: 62.46, Adapter: 0.008, Wd: 0.01
Epoch: 6, Total: 64.17, Push: 0.00, Pull: 61.46, Adapter: 0.009, Wd: 0.01
Epoch: 7, Total: 63.41, Push: 0.00, Pull: 60.52, Adapter: 0.010, Wd: 0.01
Epoch: 8, Total: 62.72, Push: 0.00, Pull: 59.65, Adapter: 0.010, Wd: 0.01
Epoch: 9, Total: 62.06, Push: 0.00, Pull: 58.83, Adapter: 0.011, Wd: 0.01
Epoch: 10, Total: 61.42, Push: 0.00, Pull: 58.04, Adapter: 0.011, Wd: 0.01
Epoch: 11, Total: 60.79, Push: 0.00, Pull: 57.27, Adapter: 0.012, Wd: 0.01
Epoch: 12, Total: 60.18, Push: 0.00, Pull: 56.54, Adapter: 0.012, Wd: 0.01
Epoch: 13, Total: 59.58, Push: 0.00, Pull: 55.83, Adapter: 0.012, Wd: 0.01
Epoch: 14, Total: 58.99, Push: 0.00, Pull: 55.13, Adapter: 0.013, Wd: 0.01
Epoch: 15, Total: 58.42, Push: 0.00, Pull: 54.47, Adapter: 0.013, Wd: 0.01
Epoch: 16, Total: 57.87, Push: 0.00, Pull: 53.83, Adapter: 0.013, Wd: 0.01
Epoch: 17, Total: 57.33, Push: 0.00, Pull: 53.19, Adapter: 0.014, Wd: 0.01
Epoch: 18, Total: 56.80, Push: 0.00, Pull: 52.58, Adapter: 0.014, Wd: 0.01
Epoch: 19, Total: 56.28, Push: 0.00, Pull: 51.98, Adapter: 0.014, Wd: 0.01
Epoch: 20, Total: 55.78, Push: 0.00, Pull: 51.40, Adapter: 0.015, Wd: 0.01
Epoch: 21, Total: 55.28, Push: 0.00, Pull: 50.83, Adapter: 0.015, Wd: 0.01
Epoch: 22, Total: 54.81, Push: 0.00, Pull: 50.29, Adapter: 0.015, Wd: 0.01
Epoch: 23, Total: 54.34, Push: 0.00, Pull: 49.76, Adapter: 0.015, Wd: 0.01
