0.774000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.719000	0.223000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.613000	0.212000	0.356000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.522000	0.134000	0.236000	0.355000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.434000	0.117000	0.193000	0.168000	0.474000	0.000000	0.000000	0.000000	0.000000	0.000000
0.403000	0.094000	0.162000	0.129000	0.223000	0.422000	0.000000	0.000000	0.000000	0.000000
0.390000	0.057000	0.141000	0.109000	0.234000	0.150000	0.459000	0.000000	0.000000	0.000000
0.320000	0.067000	0.108000	0.087000	0.177000	0.082000	0.096000	0.485000	0.000000	0.000000
0.318000	0.054000	0.098000	0.079000	0.199000	0.107000	0.057000	0.130000	0.480000	0.000000
0.276000	0.039000	0.097000	0.088000	0.137000	0.081000	0.085000	0.116000	0.097000	0.444000
