0.918000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.918000	0.361000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.917000	0.366000	0.449000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.917000	0.358000	0.453000	0.045000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.917000	0.358000	0.463000	0.046000	0.524000	0.000000	0.000000	0.000000	0.000000	0.000000
0.917000	0.354000	0.450000	0.043000	0.522000	0.406000	0.000000	0.000000	0.000000	0.000000
0.918000	0.361000	0.453000	0.049000	0.528000	0.417000	0.050000	0.000000	0.000000	0.000000
0.917000	0.369000	0.450000	0.048000	0.524000	0.420000	0.045000	0.493000	0.000000	0.000000
0.917000	0.367000	0.451000	0.049000	0.527000	0.415000	0.047000	0.489000	0.417000	0.000000
0.917000	0.356000	0.452000	0.052000	0.527000	0.424000	0.046000	0.483000	0.426000	0.044000
