[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
### Creating new features  task: 0 ###

New features norm: 3.624
------------------------------------------------------------------------------------------------------------
>>> Train on task  0 : loss=0.000 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 99.6%, forg=  0.0% <<<
>>> Test on task  0 : loss=0.000 | TAw acc= 99.5%, forg=  0.0%| TAg acc= 99.5%, forg=  0.0% <<<
Save at ../results/mnist_evo_02.19/mlp_margin=5_alpha=1000
************************************************************************************************************
Task  1
************************************************************************************************************
### Training model task: 1 ###
Epoch: 0, Total: 9.74, Push: 3.89, Pull: 5.74, Adapter: 0.000, Wd: 0.11
Epoch: 1, Total: 9.71, Push: 3.88, Pull: 5.72, Adapter: 0.000, Wd: 0.11
Epoch: 2, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 3, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 4, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 5, Total: 9.71, Push: 3.89, Pull: 5.71, Adapter: 0.000, Wd: 0.11
Epoch: 6, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 7, Total: 9.71, Push: 3.89, Pull: 5.71, Adapter: 0.000, Wd: 0.11
Epoch: 8, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 9, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 10, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 11, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 12, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 13, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 14, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 15, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 16, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 17, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 18, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 19, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 20, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 21, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 22, Total: 9.70, Push: 3.89, Pull: 5.70, Adapter: 0.000, Wd: 0.11
Epoch: 23, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 24, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 25, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 26, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 27, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 28, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 29, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 30, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 31, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 32, Total: 9.70, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 33, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 34, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 35, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
Epoch: 36, Total: 9.69, Push: 3.89, Pull: 5.69, Adapter: 0.000, Wd: 0.11
