0.823000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.758000	0.240000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.650000	0.249000	0.308000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.570000	0.144000	0.217000	0.309000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.482000	0.131000	0.204000	0.167000	0.433000	0.000000	0.000000	0.000000	0.000000	0.000000
0.451000	0.099000	0.176000	0.142000	0.252000	0.381000	0.000000	0.000000	0.000000	0.000000
0.441000	0.086000	0.158000	0.132000	0.229000	0.158000	0.449000	0.000000	0.000000	0.000000
0.385000	0.071000	0.108000	0.086000	0.201000	0.102000	0.166000	0.437000	0.000000	0.000000
0.344000	0.046000	0.110000	0.100000	0.193000	0.090000	0.123000	0.127000	0.425000	0.000000
0.289000	0.040000	0.095000	0.073000	0.137000	0.059000	0.116000	0.106000	0.105000	0.404000
